timestamp,symbol,open,high,low,close,volume
2022-04-19,MSFT,314.9,315.14,313.17,313.22,9821218
2022-04-19,NFLX,159.16,159.88,154.25,156.81,7433756
2022-04-19,NVDA,63.92,64.36,63.45,63.69,5143830
2022-04-19,ORCL,93.02,94.04,92.57,92.78,2662152
2022-04-19,PYPL,198.24,198.92,196.42,196.61,2383288
2022-04-19,SHOP,167.72,169.24,166.39,167.07,4655734
2022-04-19,SQ,62.08,62.81,61.36,62.24,5216025
2022-04-19,TSLA,161.94,164.95,160.93,162.67,5752863
2022-04-19,UBER,129.05,130.57,128.93,129.99,6371079
2022-04-19,V,208.92,212.89,208.54,212.03,6092687
2022-04-20,AAPL,131.79,135.23,130.72,133.89,3928448
2022-04-20,ABNB,210.26,213.46,208.86,210.16,6500758
2022-04-20,ADBE,110.13,110.39,109.09,109.77,7994532
2022-04-20,AMD,202.34,203.71,200.48,200.59,394766
2022-04-20,AMZN,65.83,65.84,65.02,65.46,8055910
2022-04-20,BABA,41.48,41.69,40.26,41.24,1594849
2022-04-20,COIN,144.58,146.11,143.12,143.67,881282
2022-04-20,CRM,108.54,109.46,107.73,108.89,7244073
2022-04-20,CSCO,50.04,50.17,49.49,49.56,3206248
2022-04-20,DIS,70.07,70.37,68.73,69.49,3148160
2022-04-20,GOOGL,280.91,283.24,278.28,279.03,5980815
2022-04-20,INTC,340.04,342.01,339.79,341.11,5047330
2022-04-20,JPM,95.21,96.52,94.4,95.04,8583061
2022-04-20,MA,166.88,171.95,166.78,169.48,3543088
2022-04-20,META,83.1,83.62,82.69,83.37,4244474
2022-04-20,MSFT,321.64,322.53,317.57,322.26,5998208
2022-04-20,NFLX,153.74,156.73,150.65,153.58,7791798
2022-04-20,NVDA,64.04,64.77,64.03,64.21,6718272
2022-04-20,ORCL,90.54,90.77,89.88,90.09,9455056
2022-04-20,PYPL,198.88,200.07,198.32,198.76,2273942
2022-04-20,SHOP,170.53,171.28,169.97,170.99,2535436
2022-04-20,SQ,63.19,63.21,61.99,62.44,8061244
2022-04-20,TSLA,164.76,166.4,164.55,165.68,9647706
2022-04-20,UBER,132.68,133.0,132.31,132.75,3525784
2022-04-20,V,207.72,210.53,206.35,208.81,7740693
2022-04-21,AAPL,127.45,130.71,127.19,130.6,4683697
2022-04-21,ABNB,205.2,207.58,203.03,203.88,4634549
2022-04-21,ADBE,105.38,108.49,105.24,108.23,9016608
2022-04-21,AMD,201.39,202.25,198.08,200.99,1100066
2022-04-21,AMZN,65.68,66.64,65.4,66.49,7106115
2022-04-21,BABA,41.41,41.43,40.62,41.27,8136113
2022-04-21,COIN,141.56,142.06,140.38,140.91,4926340
2022-04-21,CRM,109.46,109.94,109.2,109.31,9529674
2022-04-21,CSCO,49.24,49.37,48.61,48.77,2647169
2022-04-21,DIS,70.83,71.08,70.15,70.75,3018917
2022-04-21,GOOGL,278.2,285.0,276.04,281.53,8763507
2022-04-21,INTC,348.54,349.22,342.32,345.02,4414698
2022-04-21,JPM,93.92,94.96,93.21,93.79,9784482
2022-04-21,MA,172.81,176.41,171.25,173.02,2694383
2022-04-21,META,83.25,83.45,81.8,82.35,907899
2022-04-21,MSFT,317.34,320.45,315.22,317.29,9058124
2022-04-21,NFLX,156.49,156.92,152.12,154.36,3048526
2022-04-21,NVDA,62.84,63.29,62.78,62.92,9170479
2022-04-21,ORCL,89.05,90.75,88.56,89.76,9685608
2022-04-21,PYPL,193.97,195.38,191.09,195.18,4805457
2022-04-21,SHOP,173.32,175.42,170.7,173.3,2470024
2022-04-21,SQ,62.18,63.33,61.84,62.43,5349876
2022-04-21,TSLA,166.9,167.67,166.52,166.91,6809099
2022-04-21,UBER,132.11,134.19,132.11,133.0,6797772
2022-04-21,V,209.06,211.07,207.66,208.98,7098320
2022-04-22,AAPL,123.43,124.4,121.08,122.32,1318493
2022-04-22,ABNB,199.94,202.2,198.48,200.71,7568525
2022-04-22,ADBE,106.1,107.47,105.94,106.59,6444309
2022-04-22,AMD,200.65,204.94,199.35,200.8,8333421
2022-04-22,AMZN,65.87,66.31,65.34,66.13,1981596
2022-04-22,BABA,40.58,41.03,40.34,40.81,5424779
2022-04-22,COIN,136.39,138.95,136.01,138.82,2343261
2022-04-22,CRM,109.66,109.74,107.15,107.21,8634310
2022-04-22,CSCO,52.41,52.87,51.09,52.38,4755227
2022-04-22,DIS,68.88,69.08,68.23,68.55,5723490
2022-04-22,GOOGL,283.73,288.09,283.5,284.32,3580361
2022-04-22,INTC,339.35,343.87,337.64,342.05,5508887
2022-04-22,JPM,93.32,94.37,93.2,94.25,4795743
2022-04-22,MA,174.02,176.09,173.21,174.29,3263308
2022-04-22,META,81.32,82.13,80.51,81.44,2785519
2022-04-22,MSFT,326.77,331.48,325.25,327.79,4953295
2022-04-22,NFLX,150.44,153.96,150.35,152.64,6039422
2022-04-22,NVDA,62.93,63.09,62.9,63.03,9076918
2022-04-22,ORCL,91.44,93.82,90.13,92.47,7726593
2022-04-22,PYPL,195.12,196.55,194.33,194.99,7486173
2022-04-22,SHOP,172.72,173.53,171.67,172.51,5863112
2022-04-22,SQ,61.46,61.67,60.59,60.89,581515
2022-04-22,TSLA,166.96,167.22,164.51,167.08,7268759
2022-04-22,UBER,137.77,141.05,137.57,139.17,4720082
2022-04-22,V,208.94,210.18,207.58,208.08,607127
2022-04-25,AAPL,126.45,126.6,121.16,124.77,738154
2022-04-25,ABNB,203.69,205.53,199.56,202.46,7870836
2022-04-25,ADBE,107.23,107.44,106.5,106.67,9903444
2022-04-25,AMD,200.62,202.35,197.74,199.98,3877543
2022-04-25,AMZN,67.22,68.89,66.2,67.07,1574476
2022-04-25,BABA,39.87,40.31,39.4,39.91,1505308
2022-04-25,COIN,136.84,137.58,135.27,137.28,6146473
2022-04-25,CRM,107.65,109.32,106.67,108.27,8101926
2022-04-25,CSCO,52.05,52.08,52.03,52.04,6029976
2022-04-25,DIS,69.19,69.7,68.89,68.96,657780
2022-04-25,GOOGL,287.75,288.71,285.34,286.14,1634650
2022-04-25,INTC,351.77,353.91,347.85,348.16,2324497
2022-04-25,JPM,90.72,90.91,90.63,90.67,546837
2022-04-25,MA,181.28,183.22,176.81,179.65,8539325
2022-04-25,META,79.99,80.24,79.14,79.61,8813855
2022-04-25,MSFT,321.74,325.21,320.91,324.13,5408219
2022-04-25,NFLX,152.24,152.43,152.09,152.42,6598160
2022-04-25,NVDA,64.61,64.84,62.08,63.64,8236485
2022-04-25,ORCL,88.95,89.69,88.88,89.13,2710701
2022-04-25,PYPL,189.27,190.0,188.45,189.63,9830798
2022-04-25,SHOP,171.1,172.81,170.05,171.74,6883641
2022-04-25,SQ,62.66,62.69,60.77,61.35,1085143
2022-04-25,TSLA,169.67,170.99,168.31,168.84,4547717
2022-04-25,UBER,140.13,141.0,138.76,140.83,1195966
2022-04-25,V,207.91,213.09,207.5,212.85,9775896
2022-04-26,AAPL,127.98,128.46,126.6,128.26,320115
2022-04-26,ABNB,207.71,208.83,206.54,206.6,4642577
2022-04-26,ADBE,106.34,106.35,105.33,106.1,106519
2022-04-26,AMD,199.65,200.23,197.08,199.95,9513990
2022-04-26,AMZN,68.19,68.88,67.61,67.67,5139894
2022-04-26,BABA,38.66,39.53,38.28,39.3,5050100
2022-04-26,COIN,137.87,139.51,137.76,138.79,4524323
2022-04-26,CRM,108.78,110.25,106.33,108.76,7214865
2022-04-26,CSCO,52.36,52.49,51.26,51.92,2185095
2022-04-26,DIS,70.28,71.13,69.51,70.23,2106426
2022-04-26,GOOGL,295.6,298.29,291.09,293.44,1329998
2022-04-26,INTC,347.26,353.86,345.65,345.72,3217085
2022-04-26,JPM,90.47,90.58,88.23,88.69,2501421
2022-04-26,MA,180.87,181.82,177.9,181.35,826061
2022-04-26,META,81.97,82.06,79.28,81.59,8083695
2022-04-26,MSFT,322.58,327.96,320.59,324.87,7702943
2022-04-26,NFLX,157.57,159.28,156.93,157.68,357048
2022-04-26,NVDA,63.63,64.15,62.96,63.54,2306773
2022-04-26,ORCL,87.48,89.42,86.04,87.85,4106616
2022-04-26,PYPL,186.95,190.31,186.75,188.83,9337309
2022-04-26,SHOP,171.75,171.84,166.35,169.08,315541
2022-04-26,SQ,62.14,62.89,61.74,62.11,7107873
2022-04-26,TSLA,166.76,167.16,165.59,166.01,933346
2022-04-26,UBER,143.76,145.55,143.25,144.12,5877112
2022-04-26,V,214.29,219.44,213.3,216.86,6645848
2022-04-27,AAPL,124.23,124.95,122.34,123.47,8559662
2022-04-27,ABNB,199.9,205.37,199.44,203.11,8487046
2022-04-27,ADBE,106.19,106.38,105.86,106.22,7505964
2022-04-27,AMD,202.6,204.58,201.39,202.29,3238303
2022-04-27,AMZN,64.88,66.71,64.84,65.86,1851841
2022-04-27,BABA,39.73,39.84,38.78,39.69,7353083
2022-04-27,COIN,137.16,137.56,136.32,137.06,3613325
2022-04-27,CRM,107.64,108.2,107.21,108.05,1579597
2022-04-27,CSCO,50.34,50.73,49.95,50.42,1661674
2022-04-27,DIS,70.01,70.3,70.01,70.13,7429546
2022-04-27,GOOGL,299.6,302.61,298.14,300.83,5305643
2022-04-27,INTC,346.72,352.31,346.55,348.8,7254788
2022-04-27,JPM,85.75,86.32,84.68,85.41,6140801
2022-04-27,MA,183.17,184.2,180.39,183.31,4708386
2022-04-27,META,80.07,80.31,79.59,80.16,7970464
2022-04-27,MSFT,322.44,326.6,321.92,325.87,7425137
2022-04-27,NFLX,154.12,155.68,153.03,155.55,2176889
2022-04-27,NVDA,61.95,62.64,61.52,62.0,9036942
2022-04-27,ORCL,85.24,87.38,84.84,85.69,4023343
2022-04-27,PYPL,183.51,185.1,181.38,184.06,4062372
2022-04-27,SHOP,172.59,173.24,172.12,173.23,7621275
2022-04-27,SQ,62.9,62.95,60.69,62.11,6710062
2022-04-27,TSLA,162.94,163.45,161.73,162.25,2725426
2022-04-27,UBER,139.05,141.44,138.66,141.02,1149691
2022-04-27,V,214.61,217.18,213.46,214.68,228148
2022-04-28,AAPL,119.41,121.61,118.12,121.1,5330426
2022-04-28,ABNB,205.65,208.11,203.9,206.66,6303563
2022-04-28,ADBE,106.22,107.82,106.12,106.76,8137546
2022-04-28,AMD,202.82,207.44,202.03,205.0,579058
2022-04-28,AMZN,64.93,65.59,63.53,64.41,5504472
2022-04-28,BABA,39.66,39.72,38.94,39.21,2541490
2022-04-28,COIN,137.36,137.7,136.23,136.73,8461492
2022-04-28,CRM,109.78,109.99,105.76,107.84,7924713
2022-04-28,CSCO,50.4,51.26,50.18,50.75,3254637
2022-04-28,DIS,67.8,67.81,67.56,67.8,9747921
2022-04-28,GOOGL,301.08,301.59,298.55,298.85,1119497
2022-04-28,INTC,353.93,354.28,347.84,351.02,2877603
2022-04-28,JPM,84.82,85.83,84.53,85.72,8901421
2022-04-28,MA,178.01,183.01,177.38,178.84,7815515
2022-04-28,META,80.89,81.3,80.82,80.93,2154122
2022-04-28,MSFT,325.25,326.57,321.16,322.15,1933948
2022-04-28,NFLX,154.99,155.96,152.87,153.91,425583
2022-04-28,NVDA,62.2,63.12,61.99,62.64,2008687
2022-04-28,ORCL,87.04,88.09,86.38,87.04,7987381
2022-04-28,PYPL,187.39,188.4,184.74,186.33,7428553
2022-04-28,SHOP,169.01,171.2,167.57,171.04,816127
2022-04-28,SQ,62.37,62.45,61.47,61.84,2527660
2022-04-28,TSLA,160.0,160.71,160.0,160.17,8005909
2022-04-28,UBER,141.58,144.31,140.62,142.09,9492005
2022-04-28,V,213.02,213.82,212.7,213.63,3201928
2022-04-29,AAPL,121.86,122.51,117.85,120.96,2923308
2022-04-29,ABNB,204.71,206.98,200.36,204.04,4912516
2022-04-29,ADBE,104.86,104.98,104.02,104.48,4898387
2022-04-29,AMD,210.49,211.2,207.19,209.18,759512
2022-04-29,AMZN,63.9,65.28,63.83,64.63,1895203
2022-04-29,BABA,40.31,40.41,39.91,40.05,1156125
2022-04-29,COIN,140.42,140.69,138.29,139.15,8236209
2022-04-29,CRM,107.9,108.17,106.24,107.4,6491252
2022-04-29,CSCO,49.57,50.08,49.22,49.77,7124281
2022-04-29,DIS,68.14,68.6,68.06,68.41,3272332
2022-04-29,GOOGL,290.69,292.79,287.24,289.03,4131206
2022-04-29,INTC,349.51,361.08,345.46,352.86,7886869
2022-04-29,JPM,88.21,89.24,86.89,88.12,8047118
2022-04-29,MA,177.54,183.92,176.02,179.04,9425446
2022-04-29,META,80.25,80.94,79.39,80.18,8602718
2022-04-29,MSFT,321.91,324.26,319.38,320.67,2803311
2022-04-29,NFLX,151.22,153.47,151.08,153.08,7340974
2022-04-29,NVDA,61.53,61.6,61.07,61.37,8233531
2022-04-29,ORCL,86.19,86.82,85.63,85.97,2079506
2022-04-29,PYPL,185.02,185.06,182.04,183.5,2998839
2022-04-29,SHOP,167.6,169.77,164.97,169.57,4932790
2022-04-29,SQ,60.76,61.51,59.82,60.53,1396899
2022-04-29,TSLA,164.26,164.78,163.69,164.09,101141
2022-04-29,UBER,142.69,142.74,140.39,142.15,9161343
2022-04-29,V,215.75,217.87,215.59,217.02,6200008
2022-05-02,AAPL,120.74,121.84,120.46,121.24,3147467
2022-05-02,ABNB,210.83,212.7,203.86,208.65,9129526
2022-05-02,ADBE,101.8,102.78,101.74,101.78,7910105
2022-05-02,AMD,210.94,212.56,208.67,211.94,8033550
2022-05-02,AMZN,64.05,65.56,63.87,65.07,8887272
2022-05-02,BABA,40.43,40.87,40.26,40.36,1628068
2022-05-02,COIN,142.41,144.98,142.24,144.06,6310016
2022-05-02,CRM,107.83,108.65,107.24,108.49,5099837
2022-05-02,CSCO,48.08,48.57,47.91,48.48,3886511
2022-05-02,DIS,69.06,70.27,68.76,69.24,960708
2022-05-02,GOOGL,291.74,292.48,287.79,289.91,6382623
2022-05-02,INTC,341.15,342.43,339.6,341.67,6380606
2022-05-02,JPM,85.74,86.65,85.32,85.81,9235335
2022-05-02,MA,181.28,182.38,178.1,181.57,1827266
2022-05-02,META,79.93,80.46,78.55,79.69,4815543
2022-05-02,MSFT,323.95,327.47,318.75,324.76,3421427
2022-05-02,NFLX,151.98,156.76,148.58,152.55,5259253
2022-05-02,NVDA,62.41,62.73,61.87,62.02,2998226
2022-05-02,ORCL,83.96,84.36,82.79,84.03,5166581
2022-05-02,PYPL,179.71,185.59,179.12,182.81,5972712
2022-05-02,SHOP,173.95,175.18,173.19,173.69,3587516
2022-05-02,SQ,59.34,60.82,59.17,60.27,8161824
2022-05-02,TSLA,164.09,168.08,161.56,164.2,8346703
2022-05-02,UBER,138.02,140.34,137.9,139.13,6052429
2022-05-02,V,221.5,223.47,219.33,221.97,9680052
2022-05-03,AAPL,120.94,121.28,119.7,120.2,4834244
2022-05-03,ABNB,208.95,209.8,207.15,208.21,9852634
2022-05-03,ADBE,101.73,102.08,100.39,101.3,1858007
2022-05-03,AMD,210.75,212.99,210.32,212.46,2100355
2022-05-03,AMZN,67.94,68.05,66.89,67.33,1325115
2022-05-03,BABA,40.16,40.82,39.59,39.85,7602595
2022-05-03,COIN,146.62,147.02,144.85,146.53,3498475
2022-05-03,CRM,109.5,110.3,108.99,109.71,6949980
2022-05-03,CSCO,47.06,47.41,46.55,46.76,2691767
2022-05-03,DIS,69.5,69.54,69.37,69.49,8750357
2022-05-03,GOOGL,286.43,289.42,282.63,285.59,5604600
2022-05-03,INTC,338.04,339.71,335.93,336.02,6872863
2022-05-03,JPM,85.67,85.75,85.22,85.57,4568850
2022-05-03,MA,175.7,176.38,173.78,176.32,7927141
2022-05-03,META,78.67,80.18,78.55,79.62,5873791
2022-05-03,MSFT,325.6,328.42,324.6,327.96,2305712
2022-05-03,NFLX,148.53,150.93,146.81,150.87,7323131
2022-05-03,NVDA,64.24,64.64,62.29,63.76,8701009
2022-05-03,ORCL,79.29,79.4,78.53,79.37,9991712
2022-05-03,PYPL,182.49,184.2,182.38,183.43,4031781
2022-05-03,SHOP,177.54,181.63,175.91,178.99,3244677
2022-05-03,SQ,60.41,60.73,59.96,60.06,5605803
2022-05-03,TSLA,166.63,166.78,165.4,165.89,4483807
2022-05-03,UBER,141.32,142.54,139.91,141.64,8662684
2022-05-03,V,216.03,216.77,214.2,215.83,1412093
2022-05-04,AAPL,122.38,122.55,118.92,120.26,5529450
2022-05-04,ABNB,207.45,212.03,205.14,207.45,2590048
2022-05-04,ADBE,101.61,102.56,100.42,102.52,3483564
2022-05-04,AMD,215.59,215.87,213.44,214.28,2910833
2022-05-04,AMZN,67.88,68.07,66.56,66.81,3051574
2022-05-04,BABA,40.09,40.2,39.66,39.95,5007075
2022-05-04,COIN,152.13,152.75,150.62,151.93,5968751
2022-05-04,CRM,112.85,114.24,110.8,111.58,8165882
2022-05-04,CSCO,46.24,46.33,46.24,46.24,2439722
2022-05-04,DIS,70.11,70.3,69.83,70.05,8492273
2022-05-04,GOOGL,290.28,290.96,285.09,288.22,9504937
2022-05-04,INTC,334.03,336.94,333.44,335.97,3918194
2022-05-04,JPM,83.28,86.11,82.83,83.83,7481317
2022-05-04,MA,176.8,178.24,174.93,177.06,7804320
2022-05-04,META,77.89,78.84,77.57,77.9,706663
2022-05-04,MSFT,320.33,322.1,316.18,319.06,9547365
2022-05-04,NFLX,150.63,150.71,146.94,149.24,1896024
2022-05-04,NVDA,65.5,65.53,65.36,65.49,7394623
2022-05-04,ORCL,81.14,82.13,80.98,81.77,6678414
2022-05-04,PYPL,188.83,189.05,186.23,186.25,1665748
2022-05-04,SHOP,173.19,176.8,172.93,175.51,4956004
2022-05-04,SQ,61.37,61.7,59.79,60.65,1397369
2022-05-04,TSLA,162.35,163.31,160.43,162.81,8416828
2022-05-04,UBER,141.61,143.54,139.12,140.86,2007266
2022-05-04,V,223.15,223.18,221.43,222.24,7285419
2022-05-05,AAPL,118.32,119.41,117.47,117.95,435222
2022-05-05,ABNB,204.53,206.1,203.29,205.23,2672876
2022-05-05,ADBE,98.77,99.06,98.58,98.83,2437462
2022-05-05,AMD,206.67,207.05,204.84,205.02,7328915
2022-05-05,AMZN,66.58,66.79,64.98,66.03,7681503
2022-05-05,BABA,41.2,41.34,40.75,40.88,1833097
2022-05-05,COIN,149.97,150.55,148.79,149.05,5877685
2022-05-05,CRM,111.59,111.94,110.37,111.3,3254769
2022-05-05,CSCO,45.63,46.02,45.46,45.6,2024771
2022-05-05,DIS,70.68,70.95,70.35,70.59,3961602
2022-05-05,GOOGL,287.96,289.19,286.51,289.18,7061279
2022-05-05,INTC,345.28,351.39,337.89,346.27,9564039
2022-05-05,JPM,83.93,85.88,83.87,85.33,8730893
2022-05-05,MA,181.81,182.44,178.35,180.3,1767051
2022-05-05,META,77.69,79.3,77.45,77.94,3673030
2022-05-05,MSFT,323.7,332.63,322.32,327.72,3047110
2022-05-05,NFLX,151.21,152.74,149.23,150.82,4202551
2022-05-05,NVDA,65.49,65.83,65.03,65.51,8266264
2022-05-05,ORCL,80.42,81.23,79.74,80.27,5169186
2022-05-05,PYPL,187.61,188.16,184.82,186.58,5220810
2022-05-05,SHOP,169.81,174.16,168.07,171.75,5234070
2022-05-05,SQ,59.57,59.79,59.11,59.5,3198045
2022-05-05,TSLA,163.13,164.17,161.71,163.57,2215047
2022-05-05,UBER,139.74,142.54,137.15,141.11,5681132
2022-05-05,V,224.8,227.2,219.85,221.51,9670967
2022-05-06,AAPL,121.6,122.14,118.61,120.36,6804391
2022-05-06,ABNB,207.28,207.54,200.63,205.32,8398465
2022-05-06,ADBE,96.62,97.95,94.1,96.19,830371
2022-05-06,AMD,203.68,204.12,199.61,202.72,8116243
2022-05-06,AMZN,66.41,66.68,65.88,66.63,9191627
2022-05-06,BABA,40.47,40.67,40.31,40.5,7490042
2022-05-06,COIN,153.58,155.42,152.83,154.15,3098043
2022-05-06,CRM,110.59,110.66,108.32,110.31,2256547
2022-05-06,CSCO,46.82,46.83,46.33,46.82,5432983
2022-05-06,DIS,71.59,71.75,70.88,71.43,6854768
2022-05-06,GOOGL,277.04,282.33,275.83,277.26,6843546
2022-05-06,INTC,345.8,346.62,345.01,346.12,5541558
2022-05-06,JPM,82.27,83.76,81.76,82.68,9790753
2022-05-06,MA,175.57,178.06,174.22,176.14,5893969
2022-05-06,META,77.44,77.65,75.14,76.38,4267857
2022-05-06,MSFT,332.86,334.87,331.41,332.61,1549566
2022-05-06,NFLX,155.63,156.42,154.07,154.14,9122097
2022-05-06,NVDA,65.31,67.5,65.22,65.97,791008
2022-05-06,ORCL,79.89,81.9,79.29,79.94,7943352
2022-05-06,PYPL,184.62,186.7,184.4,185.8,8141232
2022-05-06,SHOP,170.71,173.39,169.77,171.98,1328859
2022-05-06,SQ,59.11,59.41,58.09,58.66,3869954
2022-05-06,TSLA,161.7,163.41,161.61,162.66,3101434
2022-05-06,UBER,142.9,143.23,142.19,142.62,4841347
2022-05-06,V,218.64,218.95,218.33,218.6,5147326
2022-05-09,AAPL,118.87,119.6,117.82,118.72,1326279
2022-05-09,ABNB,197.14,204.68,196.36,201.17,6423615
2022-05-09,ADBE,97.74,100.32,96.81,97.87,3845941
2022-05-09,AMD,203.73,204.43,202.44,202.57,668737
2022-05-09,AMZN,64.82,65.81,64.23,65.03,3727085
2022-05-09,BABA,41.12,41.31,40.78,41.27,2890064
2022-05-09,COIN,158.69,159.4,157.97,158.35,937239
2022-05-09,CRM,112.79,114.23,112.28,112.94,4435846
2022-05-09,CSCO,48.88,49.17,48.02,48.41,4028970
2022-05-09,DIS,70.93,71.63,70.8,71.37,6220145
2022-05-09,GOOGL,280.04,280.89,277.98,280.16,807066
2022-05-09,INTC,355.17,356.48,348.7,354.77,9166196
2022-05-09,JPM,81.49,82.75,81.46,82.0,7170479
2022-05-09,MA,167.88,174.11,167.62,170.96,958625
2022-05-09,META,78.0,78.65,77.38,77.67,1921360
2022-05-09,MSFT,330.49,340.28,329.28,337.19,6687670
2022-05-09,NFLX,152.93,155.65,152.17,153.52,2040027
2022-05-09,NVDA,65.94,67.06,65.69,66.43,7240211
2022-05-09,ORCL,80.43,80.9,79.78,79.91,4921717
2022-05-09,PYPL,187.45,188.55,184.5,187.18,3997586
2022-05-09,SHOP,179.5,180.86,174.33,177.22,7779214
2022-05-09,SQ,57.83,57.89,57.74,57.87,1026427
2022-05-09,TSLA,157.43,159.41,156.51,157.76,3247539
2022-05-09,UBER,144.37,146.95,141.72,145.04,2062201
2022-05-09,V,219.34,220.1,213.91,215.71,7213788
2022-05-10,AAPL,114.84,115.5,113.4,115.25,5462399
2022-05-10,ABNB,205.13,207.3,203.19,204.63,1564528
2022-05-10,ADBE,97.42,98.92,96.61,97.88,4929694
2022-05-10,AMD,203.75,204.71,201.05,204.53,2877283
2022-05-10,AMZN,65.46,65.76,65.38,65.4,4378253
2022-05-10,BABA,41.3,41.7,41.12,41.44,8446445
2022-05-10,COIN,156.0,156.65,154.61,156.04,6210333
2022-05-10,CRM,109.44,110.61,108.67,109.79,8198642
2022-05-10,CSCO,48.35,49.41,47.79,48.83,3526904
2022-05-10,DIS,71.91,72.63,70.85,71.63,2042573
2022-05-10,GOOGL,277.9,278.51,277.5,278.08,589604
2022-05-10,INTC,342.5,342.66,336.93,339.66,1086414
2022-05-10,JPM,81.69,82.75,81.05,81.74,216318
2022-05-10,MA,171.69,173.04,170.88,171.09,6140900
2022-05-10,META,77.06,77.08,76.41,76.57,6941466
2022-05-10,MSFT,333.33,341.56,332.92,337.96,3739459
2022-05-10,NFLX,158.69,160.66,156.14,159.35,9995106
2022-05-10,NVDA,67.29,67.44,66.55,67.37,7439543
2022-05-10,ORCL,79.78,79.95,79.62,79.91,2436322
2022-05-10,PYPL,187.33,188.69,184.79,186.89,7667036
2022-05-10,SHOP,176.48,179.12,176.38,177.56,9361424
2022-05-10,SQ,57.08,58.39,56.88,57.58,9966307
2022-05-10,TSLA,159.15,159.19,157.04,158.96,8600577
2022-05-10,UBER,143.87,144.99,143.64,144.63,2952011
2022-05-10,V,218.22,220.67,214.54,217.58,7818853
2022-05-11,AAPL,114.63,117.33,114.42,116.51,2910108
2022-05-11,ABNB,209.2,210.03,209.0,209.95,6514169
2022-05-11,ADBE,96.83,98.05,96.52,97.49,1003100
2022-05-11,AMD,212.73,215.63,209.62,209.89,343930
2022-05-11,AMZN,67.33,67.96,66.74,67.22,7426177
2022-05-11,BABA,40.57,40.75,39.93,40.18,9039794
2022-05-11,COIN,154.48,155.88,153.35,153.93,1643796
2022-05-11,CRM,111.64,111.74,109.14,110.36,8878691
2022-05-11,CSCO,48.26,48.34,48.12,48.31,6717756
2022-05-11,DIS,69.75,69.83,69.59,69.62,8512835
2022-05-11,GOOGL,274.17,278.88,272.0,275.72,4699684
2022-05-11,INTC,331.77,338.41,328.17,331.59,5072672
2022-05-11,JPM,82.39,83.08,80.87,82.81,2822756
2022-05-11,MA,176.27,177.26,173.78,174.41,7312428
2022-05-11,META,76.58,76.78,76.0,76.37,952429
2022-05-11,MSFT,325.74,326.55,324.49,325.03,9887630
2022-05-11,NFLX,162.84,163.96,161.41,163.18,8207592
2022-05-11,NVDA,67.11,67.36,66.58,66.98,2188874
2022-05-11,ORCL,81.39,81.97,79.0,80.12,2091833
2022-05-11,PYPL,184.0,187.33,182.69,182.83,5629775
2022-05-11,SHOP,182.7,188.59,181.88,185.06,7654595
2022-05-11,SQ,57.05,57.25,56.52,56.97,7651836
2022-05-11,TSLA,159.54,160.29,158.28,159.52,9204012
2022-05-11,UBER,142.22,144.01,141.48,142.33,4010360
2022-05-11,V,225.76,225.78,223.06,223.09,2071536
2022-05-12,AAPL,115.63,115.95,112.46,113.48,2243732
2022-05-12,ABNB,206.48,212.57,205.86,208.19,7230287
2022-05-12,ADBE,95.56,96.37,95.55,96.01,6693512
2022-05-12,AMD,208.65,213.21,207.11,210.73,2805390
2022-05-12,AMZN,69.77,70.11,68.64,68.91,6319986
2022-05-12,BABA,41.14,41.19,40.2,40.31,4540675
2022-05-12,COIN,159.18,159.6,153.56,156.88,9321801
2022-05-12,CRM,110.52,111.02,109.61,109.76,5526192
2022-05-12,CSCO,46.91,47.18,46.49,47.07,6347630
2022-05-12,DIS,69.67,70.18,68.53,69.44,3476981
2022-05-12,GOOGL,280.5,284.52,276.0,278.62,2593175
2022-05-12,INTC,331.63,336.65,330.82,334.59,7886546
2022-05-12,JPM,80.81,82.05,80.54,81.1,1021687
2022-05-12,MA,175.14,179.06,174.93,176.68,3960781
2022-05-12,META,76.15,77.61,75.24,76.97,4316270
2022-05-12,MSFT,327.98,328.35,327.37,327.85,7401427
2022-05-12,NFLX,162.47,163.48,158.26,161.96,1837154
2022-05-12,NVDA,65.48,66.45,65.39,65.9,5253072
2022-05-12,ORCL,79.15,79.23,78.52,78.58,6430709
2022-05-12,PYPL,181.71,181.93,177.93,180.24,2905487
2022-05-12,SHOP,177.58,179.86,176.11,179.6,1172352
2022-05-12,SQ,57.13,58.34,56.38,57.32,4474201
2022-05-12,TSLA,160.42,160.45,157.83,159.51,7988521
2022-05-12,UBER,143.07,144.35,139.79,142.13,5476964
2022-05-12,V,222.92,224.22,222.02,223.67,1145002
2022-05-13,AAPL,117.65,117.85,116.22,117.12,2421820
2022-05-13,ABNB,202.68,204.31,201.76,203.02,2758269
2022-05-13,ADBE,98.97,99.18,96.47,98.6,6081075
2022-05-13,AMD,213.02,213.61,210.89,211.78,4055172
2022-05-13,AMZN,71.13,72.03,70.53,70.93,1551305
2022-05-13,BABA,40.11,40.84,39.66,40.16,3802116
2022-05-13,COIN,156.32,159.17,155.07,157.14,4896680
2022-05-13,CRM,108.35,109.48,108.14,108.94,5940700
2022-05-13,CSCO,45.05,45.39,44.61,45.09,9630586
2022-05-13,DIS,69.79,70.64,68.83,69.28,8494562
2022-05-13,GOOGL,271.3,272.3,267.02,272.2,7934942
